City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
201,Port Elizabeth,-33.918,25.5701,59.29,76,0,18.41,ZA,2022-08-31 20:34:31
202,Avarua,-21.2078,-159.775,78.85,78,5,5.75,CK,2022-08-31 20:34:32
203,Freiburg,46.8024,7.1513,62.06,69,100,4.61,CH,2022-08-31 20:34:32
204,Warri,5.5167,5.75,75.29,91,100,3.49,NG,2022-08-31 20:32:33
205,Karratha,-20.7377,116.8463,69.51,53,36,4.94,AU,2022-08-31 20:31:55
206,Coldwater,41.9403,-85.0005,80.46,50,0,9.22,US,2022-08-31 20:34:33
207,Dengzhou,37.8086,120.7508,68.4,83,0,3.49,CN,2022-08-31 20:34:33
208,Half Moon Bay,37.4636,-122.4286,83.05,63,0,18.41,US,2022-08-31 20:34:33
209,Acapulco,16.8634,-99.8901,85.82,70,75,5.75,MX,2022-08-31 20:26:51
210,Moerai,-22.4333,-151.3333,74.84,81,2,15.48,PF,2022-08-31 20:34:34
211,Tura,25.5198,90.2201,73.67,97,100,4.18,IN,2022-08-31 20:34:34
212,Mount Isa,-20.7333,139.5,67.77,64,59,5.75,AU,2022-08-31 20:34:35
213,Tuatapere,-46.1333,167.6833,51.75,91,91,3.49,NZ,2022-08-31 20:34:35
214,Lithakia,37.7167,20.8333,76.28,69,20,0.0,GR,2022-08-31 20:34:35
215,Te Anau,-45.4167,167.7167,51.44,94,87,2.42,NZ,2022-08-31 20:34:36
216,Sawakin,19.1059,37.3321,91.87,44,78,2.66,SD,2022-08-31 20:34:36
217,General Roca,-39.0333,-67.5833,70.45,22,71,12.17,AR,2022-08-31 20:34:37
218,Faya,18.3851,42.4509,71.71,34,20,4.97,SA,2022-08-31 20:34:37
219,Aba,5.1066,7.3667,74.14,91,99,4.54,NG,2022-08-31 20:30:39
220,Samarai,-10.6167,150.6667,79.21,86,100,22.17,PG,2022-08-31 20:34:38
221,Bulqize,41.4917,20.2219,62.92,80,1,3.38,AL,2022-08-31 20:35:38
222,Bethel,41.3712,-73.414,84.72,41,20,13.8,US,2022-08-31 20:30:54
223,Tahta,26.7693,31.5021,88.11,34,0,13.91,EG,2022-08-31 20:35:39
224,Cidreira,-30.1811,-50.2056,61.09,77,0,16.82,BR,2022-08-31 20:33:06
225,Upernavik,72.7868,-56.1549,39.4,92,100,21.79,GL,2022-08-31 20:35:39
226,Grindavik,63.8424,-22.4338,48.67,87,75,17.27,IS,2022-08-31 20:35:40
227,Balakhta,55.38,91.6,55.44,94,100,7.45,RU,2022-08-31 20:35:40
228,Abu Samrah,35.3029,37.1841,87.24,35,49,5.97,SY,2022-08-31 20:35:41
229,Mount Pleasant,32.7941,-79.8626,91.18,76,0,3.0,US,2022-08-31 20:31:36
230,Ambilobe,-13.2,49.05,70.9,82,96,1.63,MG,2022-08-31 20:34:29
