City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Tera,14.0078,0.7531,85.64,60,100,14.29,NE,2022-08-31 20:21:41
294,Karratha,-20.7377,116.8463,69.49,53,17,3.22,AU,2022-08-31 20:21:41
295,Zdounky,49.2277,17.319,64.42,69,100,6.87,CZ,2022-08-31 20:21:42
296,Ostrovnoy,68.0531,39.5131,44.51,81,100,16.08,RU,2022-08-31 20:12:07
297,Airai,-8.9266,125.4092,56.44,80,72,2.98,TL,2022-08-31 20:20:55
298,Aksarka,66.5606,67.7975,42.85,72,95,1.5,RU,2022-08-31 20:21:42
299,Davila,18.4726,120.5763,81.12,83,98,9.69,PH,2022-08-31 20:21:43
300,Adrar,20.5022,-10.0711,82.54,56,100,7.07,MR,2022-08-31 20:21:43
301,Port Hawkesbury,45.6169,-61.3485,77.81,84,2,11.99,CA,2022-08-31 20:07:10
302,Sibolga,1.7427,98.7792,75.38,89,86,3.49,ID,2022-08-31 20:21:44
303,Novoagansk,61.9449,76.6625,42.85,73,100,4.94,RU,2022-08-31 20:21:44
304,Namatanai,-3.6667,152.4333,79.81,75,89,11.32,PG,2022-08-31 20:21:45
305,Mlonggo,-6.5333,110.7,77.81,79,59,5.06,ID,2022-08-31 20:21:45
306,Medenychi,49.4305,23.7507,58.28,49,100,7.45,UA,2022-08-31 20:21:45
307,Yerbogachen,61.2767,108.0108,38.16,99,100,3.15,RU,2022-08-31 20:21:46
308,Prado,-17.3411,-39.2208,67.6,76,98,10.78,BR,2022-08-31 20:17:45
309,Kathmandu,27.7167,85.3167,71.82,94,75,0.0,NP,2022-08-31 20:21:03
310,Bonavista,48.6499,-53.1147,69.67,66,99,13.76,CA,2022-08-31 20:21:46
311,Prince Rupert,54.3161,-130.3201,62.29,82,100,11.5,CA,2022-08-31 20:21:47
312,Russkoye,45.0167,34.8,71.24,55,9,2.44,UA,2022-08-31 20:21:47
313,Carlisle,40.2015,-77.1889,84.88,40,0,5.01,US,2022-08-31 20:19:20
314,Zabrani,46.0667,21.55,72.77,53,100,7.74,RO,2022-08-31 20:21:48
315,Dubbo,-32.25,148.6167,48.33,93,89,9.22,AU,2022-08-31 20:21:48
316,Mayumba,-3.432,10.6554,74.19,87,71,11.27,GA,2022-08-31 20:21:49
317,Japura,-0.3167,102.35,73.89,98,77,2.01,ID,2022-08-31 20:21:49
318,Cachoeiras De Macacu,-22.4625,-42.6531,66.56,67,6,4.41,BR,2022-08-31 20:21:49
319,Lillooet,50.6856,-121.942,92.23,18,0,3.62,CA,2022-08-31 20:21:50
320,Westport,41.1415,-73.3579,86.27,39,40,9.22,US,2022-08-31 20:21:50
321,Bo Phloi,14.3236,99.5161,84.31,83,100,2.55,TH,2022-08-31 20:21:51
322,Burnie,-41.0667,145.9167,51.93,91,100,8.99,AU,2022-08-31 20:21:51
323,Zitacuaro,19.4372,-100.358,69.73,88,99,3.18,MX,2022-08-31 20:22:51
324,Hami,42.8,93.45,73.74,26,99,7.94,CN,2022-08-31 20:22:52
325,Abu Dhabi,24.4667,54.3667,89.62,81,0,6.91,AE,2022-08-31 20:19:26
326,Tongchuan,35.0806,109.0897,65.28,54,9,5.17,CN,2022-08-31 20:22:53
327,Noisy-Le-Sec,48.8915,2.4645,74.88,60,0,9.22,FR,2022-08-31 20:22:53
328,Ostersund,63.1792,14.6357,48.65,76,0,51.0,SE,2022-08-31 20:22:53
329,Ambilobe,-13.2,49.05,70.99,81,95,1.48,MG,2022-08-31 20:22:54
330,Mount Isa,-20.7333,139.5,67.77,64,64,5.75,AU,2022-08-31 20:22:54
331,Bambanglipuro,-7.95,110.2833,74.77,92,100,7.54,ID,2022-08-31 20:22:55
332,Aykhal,66.0,111.5,37.44,99,100,4.23,RU,2022-08-31 20:22:55
333,Wewak,-3.5534,143.6268,78.1,86,87,5.91,PG,2022-08-31 20:22:55
334,Levelland,33.5873,-102.378,80.4,56,88,10.11,US,2022-08-31 20:22:56
335,Krotovka,53.2858,51.1686,71.78,41,24,7.16,RU,2022-08-31 20:22:56
336,Sao Sebastiao,-23.76,-45.4097,65.17,67,0,10.58,BR,2022-08-31 20:22:57
337,Bulungu,-4.55,18.6,78.06,69,34,3.49,CD,2022-08-31 20:22:57
338,Inuvik,68.3499,-133.7218,65.26,52,75,9.22,CA,2022-08-31 20:22:57
339,Karwar,14.8,74.1333,78.15,91,75,8.19,IN,2022-08-31 20:22:58
340,Agaro,7.85,36.65,60.66,96,91,2.66,ET,2022-08-31 20:22:58
341,Pinotepa Nacional,16.3167,-98.0167,88.38,57,68,6.58,MX,2022-08-31 20:22:59
342,Phuket,8.0,98.25,87.13,88,20,1.14,TH,2022-08-31 20:22:59
343,Ormara,25.2088,64.6357,80.02,83,42,11.45,PK,2022-08-31 20:22:59
344,Sungairaya,0.7,108.9,77.67,87,100,1.39,ID,2022-08-31 20:23:00
345,Sorland,67.667,12.6934,50.4,68,100,9.37,NO,2022-08-31 20:23:00
346,San Quintin,30.4833,-115.95,77.77,69,6,12.46,MX,2022-08-31 20:23:01
347,Murgab,37.4966,61.9714,73.27,40,0,0.0,TM,2022-08-31 20:23:01
348,Aldan,58.6031,125.3894,33.82,82,9,5.68,RU,2022-08-31 20:23:02
349,Kayes,14.0,-11.0,70.02,94,100,3.31,ML,2022-08-31 20:23:02
350,Tortoli,39.9256,9.6572,80.42,47,0,11.5,IT,2022-08-31 20:23:03
351,Turukhansk,65.8167,87.9833,37.22,94,94,4.9,RU,2022-08-31 20:21:17
352,Chumikan,54.7183,135.315,52.16,89,44,4.18,RU,2022-08-31 20:23:03
353,Nelson Bay,-32.7167,152.15,57.0,99,4,3.0,AU,2022-08-31 20:23:04
354,Guerrero Negro,27.9769,-114.0611,80.94,60,16,12.03,MX,2022-08-31 20:23:04
355,Ugoofaaru,5.6667,73.0,78.57,80,100,22.55,MV,2022-08-31 20:23:04
356,Lehututu,-23.9667,21.8667,66.74,32,0,14.5,BW,2022-08-31 20:23:05
357,Laramie,41.3114,-105.5911,85.53,15,20,17.27,US,2022-08-31 20:21:18
358,Dzhebariki-Khaya,62.2167,135.8,46.27,90,100,1.66,RU,2022-08-31 20:23:06
359,Lasa,46.6166,10.7002,61.68,92,86,4.72,IT,2022-08-31 20:23:06
360,Camocim,-2.9022,-40.8411,80.28,69,4,16.55,BR,2022-08-31 20:23:06
361,Grindavik,63.8424,-22.4338,48.67,87,75,17.27,IS,2022-08-31 20:23:07
362,Cauquenes,-35.9671,-72.3225,56.39,75,100,3.11,CL,2022-08-31 20:23:07
363,The Pas,53.8251,-101.2541,78.82,57,0,8.05,CA,2022-08-31 20:23:08
364,Pudozh,61.8099,36.5345,44.1,93,100,15.46,RU,2022-08-31 20:23:08
365,Iquique,-20.2208,-70.1431,59.04,69,23,7.29,CL,2022-08-31 20:23:09
366,Garissa,-0.4536,39.6401,74.43,64,76,21.36,KE,2022-08-31 20:23:09
367,Rocha,-34.4833,-54.3333,62.91,75,100,6.15,UY,2022-08-31 20:23:09
368,Cam Ranh,11.9214,109.1591,78.76,83,20,0.0,VN,2022-08-31 20:22:18
369,Gaziantep,37.0594,37.3825,86.56,27,0,4.61,TR,2022-08-31 20:24:10
370,Bahia Honda,22.9036,-83.1592,86.11,69,16,10.92,CU,2022-08-31 20:24:10
371,Kutum,14.2,24.6667,79.56,48,98,5.97,SD,2022-08-31 20:24:11
372,Newport,51.5877,-2.9984,69.46,62,100,14.38,GB,2022-08-31 20:24:11
373,Barry,51.4067,-3.2694,69.08,57,100,13.8,GB,2022-08-31 20:24:12
374,Afyonkarahisar,38.75,30.6667,69.67,67,0,6.38,TR,2022-08-31 20:24:12
375,Vila Velha,-20.3297,-40.2925,69.75,73,75,9.22,BR,2022-08-31 20:21:14
376,Rabo De Peixe,37.8,-25.5833,76.28,93,20,3.44,PT,2022-08-31 20:24:13
377,Kuching,1.55,110.3333,77.22,94,40,1.99,MY,2022-08-31 20:24:13
378,Kawalu,-7.3817,108.2082,71.92,98,100,1.61,ID,2022-08-31 20:24:14
379,Acajutla,13.5928,-89.8275,81.61,79,100,5.7,SV,2022-08-31 20:24:14
380,Balaipungut,1.05,101.2833,75.92,95,97,0.98,ID,2022-08-31 20:24:14
381,Zelenoborskiy,66.845,32.3622,45.52,82,100,9.64,RU,2022-08-31 20:24:15
382,Whitehorse,60.7161,-135.0538,61.11,47,40,4.61,CA,2022-08-31 20:24:15
383,Buala,-8.145,159.5921,79.14,85,96,9.04,SB,2022-08-31 20:24:16
384,San Carlos,9.6612,-68.5827,84.13,70,79,3.89,VE,2022-08-31 20:24:16
385,Alta Floresta,-9.8756,-56.0861,98.42,20,5,5.75,BR,2022-08-31 20:24:17
386,Berlevag,70.8578,29.0864,44.55,76,75,11.5,NO,2022-08-31 20:24:17
387,Ipojuca,-8.3989,-35.0639,78.71,74,97,12.75,BR,2022-08-31 20:22:32
388,Alofi,-19.0595,-169.9187,73.29,94,75,12.66,NU,2022-08-31 20:24:17
389,Gladstone,-23.85,151.25,61.79,94,40,4.61,AU,2022-08-31 20:20:02
390,Amazar,53.858,120.875,35.67,76,63,2.17,RU,2022-08-31 20:24:18
391,Lyantonde,-0.4031,31.1572,68.04,75,100,1.48,UG,2022-08-31 20:24:18
392,College,64.8569,-147.8028,61.59,62,75,8.05,US,2022-08-31 20:24:19
393,Koumac,-20.5667,164.2833,69.85,82,27,7.11,NC,2022-08-31 20:24:19
394,Achalpur,21.2572,77.5086,79.25,81,100,3.53,IN,2022-08-31 20:24:20
395,Aklavik,68.2191,-135.0107,64.67,47,40,4.16,CA,2022-08-31 20:24:20
396,Egvekinot,66.3167,-179.1667,36.66,90,100,17.2,RU,2022-08-31 20:24:20
397,Bathsheba,13.2167,-59.5167,86.61,66,40,13.8,BB,2022-08-31 20:24:21
398,Aasiaat,68.7098,-52.8699,37.26,79,100,11.92,GL,2022-08-31 20:24:21
399,Manacapuru,-3.2997,-60.6206,92.91,39,23,2.51,BR,2022-08-31 20:24:22
400,Abalak,58.1286,68.5944,59.11,94,100,6.73,RU,2022-08-31 20:24:22
401,Ginda,30.6945,78.4932,63.64,93,20,2.77,IN,2022-08-31 20:24:23
402,Cabra,37.4725,-4.4421,80.49,28,0,4.9,ES,2022-08-31 20:24:23
403,Muzhi,65.3667,64.6667,38.43,88,36,6.24,RU,2022-08-31 20:24:24
404,Kirovskiy,45.0917,133.5136,55.45,97,10,4.74,RU,2022-08-31 20:24:24
405,Abyek,36.0667,50.55,73.0,17,0,2.57,IR,2022-08-31 20:24:25
406,Bereda,43.2686,-7.5406,60.15,94,35,1.99,ES,2022-08-31 20:23:04
407,Road Town,18.4167,-64.6167,87.89,70,40,3.44,VG,2022-08-31 20:24:25
408,Humberto De Campos,-2.5983,-43.4611,83.88,62,30,5.48,BR,2022-08-31 20:24:26
409,Iberia,29.9502,-91.7507,93.96,52,0,6.91,US,2022-08-31 20:24:26
410,Sola,-13.8833,167.55,79.43,73,97,23.29,VU,2022-08-31 20:24:27
411,Klaksvik,62.2266,-6.589,50.92,89,13,16.84,FO,2022-08-31 20:24:27
412,Saint-Pierre,-21.3393,55.4781,67.91,79,0,4.61,RE,2022-08-31 20:24:27
413,Simpang,-1.2667,104.0833,73.89,98,27,2.24,ID,2022-08-31 20:24:28
414,Mandali,33.7499,45.5541,95.61,9,0,2.86,IQ,2022-08-31 20:24:28
415,Avera,33.194,-82.5271,91.54,43,61,1.77,US,2022-08-31 20:25:29
416,Coahuayana,18.7333,-103.6833,91.22,57,99,9.42,MX,2022-08-31 20:25:29
417,Camargo,27.6667,-105.1667,65.16,89,100,4.63,MX,2022-08-31 20:25:29
418,Ephrata,40.1798,-76.1788,85.05,45,40,13.8,US,2022-08-31 20:22:15
419,Beisfjord,68.3751,17.5988,48.04,86,100,3.15,NO,2022-08-31 20:25:30
420,Francisco Sa,-16.4758,-43.4883,75.34,29,24,13.04,BR,2022-08-31 20:25:30
421,Broken Hill,-31.95,141.4333,47.21,61,72,3.69,AU,2022-08-31 20:25:31
422,Teya,60.3778,92.6267,42.73,74,93,9.26,RU,2022-08-31 20:25:31
423,Kachug,53.9606,105.8817,48.25,76,27,3.87,RU,2022-08-31 20:25:31
424,Morro Bay,35.3658,-120.8499,101.71,42,12,7.0,US,2022-08-31 20:25:32
425,Bulancak,40.9372,38.2291,78.62,83,75,4.61,TR,2022-08-31 20:25:32
426,Shonguy,68.7526,33.146,35.67,100,40,0.0,RU,2022-08-31 20:25:33
427,Skibbereen,51.55,-9.2667,63.1,76,100,8.1,IE,2022-08-31 20:25:33
428,Yar-Sale,66.8333,70.8333,41.61,81,78,8.66,RU,2022-08-31 20:25:33
429,Megion,61.0296,76.1136,46.42,86,100,9.19,RU,2022-08-31 20:25:34
430,Santa Rosa,14.3122,121.1114,80.58,90,99,4.72,PH,2022-08-31 20:20:42
431,Lavrentiya,65.5833,-171.0,44.74,98,100,11.07,RU,2022-08-31 20:25:35
432,Izhma,65.0083,53.9113,40.6,68,99,4.81,RU,2022-08-31 20:25:35
433,Veraval,20.9,70.3667,80.31,85,99,12.26,IN,2022-08-31 20:25:35
434,Boo,59.3333,18.2833,52.77,81,0,5.75,SE,2022-08-31 20:25:36
435,Bilibino,68.0546,166.4372,33.93,74,62,1.7,RU,2022-08-31 20:25:36
436,Chishtian Mandi,29.8,72.8667,88.92,50,0,5.03,PK,2022-08-31 20:25:36
437,Saint-Joseph,-21.3667,55.6167,66.2,78,13,3.2,RE,2022-08-31 20:25:37
438,Atambua,-9.1061,124.8925,69.94,89,86,4.27,ID,2022-08-31 20:25:37
439,La Plata,-34.9215,-57.9545,65.82,67,94,5.93,AR,2022-08-31 20:25:37
440,Yulara,-25.2406,130.9889,54.18,89,100,7.09,AU,2022-08-31 20:25:38
441,Paris,48.8534,2.3488,75.15,60,0,6.91,FR,2022-08-31 20:24:58
442,Tautira,-17.7333,-149.15,77.31,72,0,18.23,PF,2022-08-31 20:25:38
443,Zarinsk,53.7074,84.9493,60.66,69,95,4.21,RU,2022-08-31 20:25:39
444,Brigham City,41.5102,-112.0155,97.2,13,0,7.0,US,2022-08-31 20:25:39
445,Panaba,21.2833,-88.2667,86.34,73,76,10.47,MX,2022-08-31 20:25:40
446,Lagoa,39.05,-27.9833,71.76,76,62,6.73,PT,2022-08-31 20:25:40
447,Vanderhoof,54.0166,-124.0198,79.72,41,2,1.97,CA,2022-08-31 20:25:41
448,Havre-Saint-Pierre,50.2334,-63.5986,68.36,88,100,9.22,CA,2022-08-31 20:23:08
449,Somerset East,-32.7217,25.588,51.33,39,0,5.39,ZA,2022-08-31 20:25:41
450,Shu,43.5983,73.7614,68.79,20,0,3.96,KZ,2022-08-31 20:25:42
451,Chuy,-33.6971,-53.4616,62.56,72,77,8.19,UY,2022-08-31 20:25:42
452,Ondangwa,-17.9167,15.95,66.2,30,8,3.44,NA,2022-08-31 20:25:42
453,Tabou,4.423,-7.3528,74.35,95,100,9.13,CI,2022-08-31 20:25:43
454,Cockburn Town,21.4612,-71.1419,85.96,66,40,13.8,TC,2022-08-31 20:25:43
455,Sitka,57.0531,-135.33,58.89,82,20,5.75,US,2022-08-31 20:25:44
456,Fukue,32.6881,128.8419,79.79,87,69,16.13,JP,2022-08-31 20:25:44
457,Chengam,12.3,78.8,75.6,93,100,0.54,IN,2022-08-31 20:25:45
458,Laguna,38.421,-121.4238,98.17,32,0,8.05,US,2022-08-31 20:24:33
459,Shenjiamen,29.9576,122.298,76.53,71,86,17.92,CN,2022-08-31 20:26:45
460,Khandyga,62.6667,135.6,44.35,94,100,1.36,RU,2022-08-31 20:26:45
461,Chulman,56.8479,124.9104,31.15,92,1,2.98,RU,2022-08-31 20:26:46
462,Sehithwa,-20.4667,22.7167,70.29,29,0,11.63,BW,2022-08-31 20:26:46
463,Naron,43.5167,-8.1528,67.05,91,4,2.35,ES,2022-08-31 20:26:47
464,Kruisfontein,-34.0033,24.7314,54.88,73,0,12.28,ZA,2022-08-31 20:26:47
465,Quelimane,-17.8786,36.8883,71.82,54,93,11.16,MZ,2022-08-31 20:26:47
466,Lagos,6.5833,3.75,77.32,90,100,4.7,NG,2022-08-31 20:23:16
467,Hit,33.6416,42.8251,95.4,11,0,7.09,IQ,2022-08-31 20:26:48
468,Kaniama,-7.5667,24.1833,77.77,51,74,2.13,CD,2022-08-31 20:26:48
469,Muisne,0.6,-80.0333,77.18,77,69,11.32,EC,2022-08-31 20:26:48
470,Manica,49.0,-1.1667,61.95,82,33,10.42,FR,2022-08-31 20:26:49
471,Hearst,49.6835,-83.6665,50.25,70,100,10.13,CA,2022-08-31 20:26:02
472,Iracoubo,5.4802,-53.2011,80.56,86,100,8.7,GF,2022-08-31 20:26:49
473,Ewa Beach,21.3156,-158.0072,84.43,58,40,10.36,US,2022-08-31 20:26:50
474,Auki,-8.7676,160.7034,76.05,89,99,4.52,SB,2022-08-31 20:26:50
475,Penzance,50.1186,-5.5371,61.48,73,100,11.74,GB,2022-08-31 20:26:51
476,Vysha,53.8477,42.3777,61.57,69,37,6.42,RU,2022-08-31 20:26:51
477,Acapulco,16.8634,-99.8901,85.82,70,75,5.75,MX,2022-08-31 20:26:51
478,Guilin,25.2819,110.2864,77.11,81,26,5.46,CN,2022-08-31 20:26:52
479,Padang,-0.9492,100.3543,76.93,86,54,3.69,ID,2022-08-31 20:26:52
480,Vanavara,60.34,102.2797,41.58,97,60,7.96,RU,2022-08-31 20:26:31
481,West Odessa,31.8424,-102.4988,75.4,76,0,9.22,US,2022-08-31 20:26:53
482,Vallenar,-28.5708,-70.7581,65.57,40,1,10.13,CL,2022-08-31 20:26:53
483,Spassk-Ryazanskiy,54.4072,40.3806,60.35,61,95,11.16,RU,2022-08-31 20:26:54
484,Ionia,42.9873,-85.0711,81.82,47,40,19.57,US,2022-08-31 20:26:54
485,Muros,42.7762,-9.0603,65.68,88,78,1.54,ES,2022-08-31 20:24:30
486,Biak,-0.9131,122.8766,74.66,84,89,7.0,ID,2022-08-31 20:26:54
487,Maragogi,-9.0122,-35.2225,73.83,79,76,12.55,BR,2022-08-31 20:26:55
488,Yamasaki,35.0,134.55,79.34,98,100,2.64,JP,2022-08-31 20:26:55
489,Epe,6.5841,3.9834,74.53,92,100,4.94,NG,2022-08-31 20:26:56
490,High Prairie,55.4334,-116.4858,83.95,30,4,7.61,CA,2022-08-31 20:26:56
491,Rodrigues Alves,-7.738,-72.6509,89.8,28,17,0.63,BR,2022-08-31 20:26:56
492,Marondera,-18.1853,31.5519,47.48,86,23,8.55,ZW,2022-08-31 20:26:57
493,Shahreza,32.0339,51.8794,68.88,14,0,4.21,IR,2022-08-31 20:26:57
494,Resistencia,-27.4606,-58.9839,80.58,45,0,12.66,AR,2022-08-31 20:26:58
495,Kuytun,54.3419,101.5036,52.45,80,76,7.85,RU,2022-08-31 20:26:58
496,Umm Lajj,25.0213,37.2685,89.91,50,0,3.69,SA,2022-08-31 20:26:58
497,Le Port,-20.9373,55.2919,68.25,70,4,6.24,RE,2022-08-31 20:26:59
498,Saint-Georges,12.0564,-61.7485,85.68,74,20,11.5,GD,2022-08-31 20:26:59
499,Escanaba,45.7453,-87.0646,80.94,33,0,21.85,US,2022-08-31 20:27:00
500,Shunyi,40.125,116.6453,64.35,72,0,4.47,CN,2022-08-31 20:27:00
501,Khani,41.9563,42.9566,65.77,39,53,3.58,GE,2022-08-31 20:27:01
502,Kanye,-24.9667,25.3327,54.27,60,0,8.72,BW,2022-08-31 20:27:01
503,Morant Bay,17.8815,-76.4093,90.72,68,100,11.52,JM,2022-08-31 20:27:01
504,Goderich,43.7501,-81.7165,75.52,60,43,11.5,CA,2022-08-31 20:27:02
505,Manuk Mangkaw,4.8,119.85,83.03,70,98,2.04,PH,2022-08-31 20:27:02
506,Raton,36.9034,-104.4391,85.05,35,0,11.5,US,2022-08-31 20:28:03
507,Aipe,3.2222,-75.2367,93.99,26,30,10.87,CO,2022-08-31 20:28:03
508,Montepuez,-13.1256,38.9997,68.23,68,0,13.24,MZ,2022-08-31 20:28:04
509,Avon Lake,41.5053,-82.0282,81.72,52,40,14.97,US,2022-08-31 20:28:04
510,Saraza,8.7356,117.78,78.69,83,100,3.24,PH,2022-08-31 20:28:05
511,Presidencia Roque Saenz Pena,-26.7852,-60.4388,91.89,23,0,12.26,AR,2022-08-31 20:28:05
512,Puerto Madryn,-42.7692,-65.0385,59.22,30,100,2.3,AR,2022-08-31 20:28:06
513,Papetoai,-17.4961,-149.8729,81.99,64,0,19.37,PF,2022-08-31 20:28:06
514,Kainantu,-6.2887,145.8655,57.54,95,95,1.14,PG,2022-08-31 20:28:07
515,Fort Portal,0.6617,30.2748,60.24,94,100,2.19,UG,2022-08-31 20:28:07
516,Kondinskoye,59.6481,67.41,49.73,94,100,12.33,RU,2022-08-31 20:28:08
517,Joshimath,30.5667,79.5667,69.6,92,84,0.83,IN,2022-08-31 20:28:08
518,Svetlaya,46.5389,138.3297,57.18,82,0,3.22,RU,2022-08-31 20:28:09
519,Drayton Valley,53.2168,-114.9854,77.23,53,40,6.46,CA,2022-08-31 20:28:09
520,Nantucket,41.2835,-70.0995,82.54,74,0,18.41,US,2022-08-31 20:28:09
521,Viransehir,37.2353,39.7631,92.73,13,0,9.01,TR,2022-08-31 20:28:10
522,Maua,-23.6678,-46.4614,66.74,65,1,9.64,BR,2022-08-31 20:27:56
523,Binabalian,16.4202,119.9279,81.84,79,100,3.0,PH,2022-08-31 20:28:11
524,Casper,42.8666,-106.3131,90.72,16,0,5.75,US,2022-08-31 20:24:13
525,Millville,39.4021,-75.0393,87.19,44,40,13.8,US,2022-08-31 20:28:11
526,Quibdo,5.6947,-76.6611,86.34,66,40,5.75,CO,2022-08-31 20:28:12
527,Forssa,60.8146,23.6215,44.4,71,38,7.27,FI,2022-08-31 20:28:12
528,Beyneu,45.3167,55.2,82.81,19,0,17.22,KZ,2022-08-31 20:28:13
529,De-Kastri,51.4667,140.7833,57.9,95,1,5.5,RU,2022-08-31 20:28:13
530,Fagersta,60.0042,15.7932,52.25,65,100,3.44,SE,2022-08-31 20:28:13
531,Salamiyah,35.0113,37.0532,86.36,40,46,5.64,SY,2022-08-31 20:28:14
532,Bhind,26.5642,78.7883,86.94,66,97,6.49,IN,2022-08-31 20:28:14
533,Neuquen,-38.9516,-68.0591,69.69,13,0,9.22,AR,2022-08-31 20:27:15
534,Rio Claro,-22.4114,-47.5614,80.51,27,0,3.33,BR,2022-08-31 20:25:52
535,Kitimat,54.0524,-128.6534,68.38,53,10,5.97,CA,2022-08-31 20:28:15
536,Hirara,24.8,125.2833,84.49,86,100,35.39,JP,2022-08-31 20:28:15
537,Gorkovskiy,45.6542,41.199,79.09,31,13,6.58,RU,2022-08-31 20:28:16
538,Kisumu,-0.1022,34.7617,65.53,85,100,6.33,KE,2022-08-31 20:28:16
539,Ipixuna,-1.7625,-48.8043,91.6,45,96,5.14,BR,2022-08-31 20:28:17
540,Ryotsu,38.0833,138.4333,76.44,92,79,7.83,JP,2022-08-31 20:28:17
541,Kizukuri,40.8061,140.3861,70.95,99,100,4.5,JP,2022-08-31 20:28:17
542,Karachi,24.9056,67.0822,82.22,78,40,8.05,PK,2022-08-31 20:24:45
543,La Tuque,47.4334,-72.7824,64.65,68,75,8.05,CA,2022-08-31 20:28:18
544,Port Hardy,50.6996,-127.4199,57.38,94,100,5.75,CA,2022-08-31 20:28:18
545,Plouzane,48.3833,-4.6167,68.32,80,75,8.05,FR,2022-08-31 20:28:19
546,Ocumare Del Tuy,10.1165,-66.7761,83.61,66,61,3.96,VE,2022-08-31 20:28:19
547,Tondano,1.3038,124.9112,68.09,89,52,0.83,ID,2022-08-31 20:28:19
548,Charlestown,-32.95,151.6667,56.73,97,29,2.71,AU,2022-08-31 20:28:20
549,Medzilaborce,49.2719,21.9007,61.12,50,100,7.09,SK,2022-08-31 20:28:20
550,Khandbari,27.3747,87.2039,72.79,94,100,0.25,NP,2022-08-31 20:28:21
551,Sao Domingos,-13.3983,-46.3183,83.34,24,0,10.71,BR,2022-08-31 20:28:21
552,Formosa Do Rio Preto,-11.0483,-45.1931,86.83,21,1,8.21,BR,2022-08-31 20:28:21
553,Sechura,-5.5569,-80.8222,75.07,53,17,17.22,PE,2022-08-31 20:29:22
554,Tornio,65.8481,24.1466,46.42,76,97,10.22,FI,2022-08-31 20:29:22
555,Bonthe,7.5264,-12.505,77.45,84,100,8.25,SL,2022-08-31 20:29:23
556,Cerro Largo,-28.1486,-54.7381,71.01,57,6,8.21,BR,2022-08-31 20:29:23
557,Abnub,27.2696,31.1511,86.22,32,0,12.12,EG,2022-08-31 20:29:23
558,Marabba,12.35,32.1833,78.91,75,67,9.08,SD,2022-08-31 20:29:24
559,Plettenberg Bay,-34.0527,23.3716,55.56,55,0,9.28,ZA,2022-08-31 20:29:24
560,Cayenne,4.9333,-52.3333,86.04,70,20,10.36,GF,2022-08-31 20:24:39
